ï»¿V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q2,Q4_1,Q87_1,Q87_2,Q87_3,Q87_4,Q3_1,Q86_1,Q86_2,Q86_3,Q86_4,Q4_1,Q88_1,Q88_2,Q88_3,Q88_4,Q5_1,Q89_1,Q89_2,Q89_3,Q89_4,Q6_1,Q90_1,Q90_2,Q90_3,Q90_4,Q7_1,Q91_1,Q91_2,Q91_3,Q91_4,Q8_1,Q92_1,Q92_2,Q92_3,Q92_4,Q9_1,Q93_1,Q93_2,Q93_3,Q93_4,Q10_1,Q94_1,Q94_2,Q94_3,Q94_4,Q11_1,Q95_1,Q95_2,Q95_3,Q95_4,Q12_1,Q96_1,Q96_2,Q96_3,Q96_4,Q13_1,Q97_1,Q97_2,Q97_3,Q97_4,Q14_1,Q98_1,Q98_2,Q98_3,Q98_4,Q15_1,Q99_1,Q99_2,Q99_3,Q99_4,Q16_1,Q100_1,Q100_2,Q100_3,Q100_4,Q17_1,Q101_1,Q101_2,Q101_3,Q101_4,Q18_1,Q102_1,Q102_2,Q102_3,Q102_4,Q19_1,Q103_1,Q103_2,Q103_3,Q103_4,Q20_1,Q104_1,Q104_2,Q104_3,Q104_4,Q21_1,Q105_1,Q105_2,Q105_3,Q105_4,Q22_1,Q106_1,Q106_2,Q106_3,Q106_4,Q23_1,Q107_1,Q107_2,Q107_3,Q107_4,Q24_1,Q108_1,Q108_2,Q108_3,Q108_4,Q25_1,Q109_1,Q109_2,Q109_3,Q109_4,Q26_1,Q110_1,Q110_2,Q110_3,Q110_4,Q27_1,Q111_1,Q111_2,Q111_3,Q111_4,Q28_1,Q112_1,Q112_2,Q112_3,Q112_4,Q29_1,Q113_1,Q113_2,Q113_3,Q113_4,Q30_1,Q114_1,Q114_2,Q114_3,Q114_4,Q31_1,Q115_1,Q115_2,Q115_3,Q115_4,Q32_1,Q116_1,Q116_2,Q116_3,Q116_4,Q33_1,Q117_1,Q117_2,Q117_3,Q117_4,Q34_1,Q118_1,Q118_2,Q118_3,Q118_4,Q35_1,Q119_1,Q119_2,Q119_3,Q119_4,Q36_1,Q120_1,Q120_2,Q120_3,Q120_4,Q37_1,Q121_1,Q121_2,Q121_3,Q121_4,Q38_1,Q122_1,Q122_2,Q122_3,Q122_4,Q39_1,Q123_1,Q123_2,Q123_3,Q123_4,Q40_1,Q124_1,Q124_2,Q124_3,Q124_4,Q41_1,Q125_1,Q125_2,Q125_3,Q125_4,Q42_1,Q126_1,Q126_2,Q126_3,Q126_4,Q43_1,Q127_1,Q127_2,Q127_3,Q127_4,Q44_1,Q128_1,Q128_2,Q128_3,Q128_4,Q45_1,Q129_1,Q129_2,Q129_3,Q129_4,Q46_1,Q130_1,Q130_2,Q130_3,Q130_4,Q47_1,Q131_1,Q131_2,Q131_3,Q131_4,Q48_1,Q132_1,Q132_2,Q132_3,Q132_4,Q49_1,Q133_1,Q133_2,Q133_3,Q133_4,Q50_1,Q134_1,Q134_2,Q134_3,Q134_4,Q51_1,Q135_1,Q135_2,Q135_3,Q135_4,Q52_1,Q136_1,Q136_2,Q136_3,Q136_4,Q53_1,Q137_1,Q137_2,Q137_3,Q137_4,Q54_1,Q138_1,Q138_2,Q138_3,Q138_4,Q55_1,Q139_1,Q139_2,Q139_3,Q139_4,Q56_1,Q140_1,Q140_2,Q140_3,Q140_4,Q57_1,Q141_1,Q141_2,Q141_3,Q141_4,Q58_1,Q142_1,Q142_2,Q142_3,Q142_4,Q59_1,Q143_1,Q143_2,Q143_3,Q143_4,Q60_1,Q144_1,Q144_2,Q144_3,Q144_4,Q61_1,Q145_1,Q145_2,Q145_3,Q145_4,Q62_1,Q146_1,Q146_2,Q146_3,Q146_4,Q63_1,Q147_1,Q147_2,Q147_3,Q147_4,Q64_1,Q148_1,Q148_2,Q148_3,Q148_4,Q65_1,Q149_1,Q149_2,Q149_3,Q149_4,Q66_1,Q150_1,Q150_2,Q150_3,Q150_4,Q67_1,Q151_1,Q151_2,Q151_3,Q151_4,Q68_1,Q152_1,Q152_2,Q152_3,Q152_4,Q69_1,Q153_1,Q153_2,Q153_3,Q153_4,Q70_1,Q154_1,Q154_2,Q154_3,Q154_4,Q71_1,Q155_1,Q155_2,Q155_3,Q155_4,Q72_1,Q156_1,Q156_2,Q156_3,Q156_4,Q73_1,Q157_1,Q157_2,Q157_3,Q157_4,Q74_1,Q158_1,Q158_2,Q158_3,Q158_4,Q75_1,Q159_1,Q159_2,Q159_3,Q159_4,Q76_1,Q160_1,Q160_2,Q160_3,Q160_4,Q77_1,Q161_1,Q161_2,Q161_3,Q161_4,Q78_1,Q162_1,Q162_2,Q162_3,Q162_4,Q79_1,Q163_1,Q163_2,Q163_3,Q163_4,Q80_1,Q164_1,Q164_2,Q164_3,Q164_4,Q81_1,Q165_1,Q165_2,Q165_3,Q165_4,Q83,Q85,Q87,Q89,LocationLatitude,LocationLongitude,LocationAccuracy
R_3GwvdQBTYDJxZLS,Default Response Set,Anonymous,,,72.8.184.2,0,6/16/15 20:50,6/16/15 20:51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.751,0,0,0,0,1.877,0,0,0,0,2.428,0,0,0,0,1.971,0,0,0,0,1.735,0,0,0,0,1.496,0,0,0,0,2.303,0,0,0,0,1.25,0,0,0,0,1.78,0,0,0,0,1.654,0,0,0,0,1.483,0,0,0,0,2.271,0,0,0,0,1.532,0,0,0,0,8.766,0,3,0,0,3.029,0,0,0,0,1.69,0,0,0,0,1.742,0,0,2.106,2.106,3.295,1,0,0,0,1.737,0,0,0,0,1.879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Thanks!,english,34.153701782227,-116.41889953613,-1
R_2v6NJLUj4IJu9An,Default Response Set,Anonymous,,,71.93.210.38,0,6/16/15 20:49,6/16/15 20:52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2.286,0,4,0,0,6.222,0,3,0,0,2.073,0,2,0,0,2.754,0,4,0,0,59.308,0,3,0,0,2.199,0,1,0,0,2.472,0,1,0,0,2.136,0,1,0,0,2.29,0,3,0,0,2.909,0,1,0,0,2.479,0,2,0,0,3.968,0,2,0,0,1.938,0,3,0,0,3.06,0,2,0,0,1.865,0,1,0,0,5.014,0,3,0,0,2.976,0,1,0,0,3.268,0,4,1.135,1.135,2.868,1,4,0,0,2.382,0,2,3,none,english,33.831497192383,-118.18470001221,-1
R_1CqgeKJ5FtzcVgn,Default Response Set,Anonymous,,,74.108.12.219,0,6/16/15 20:51,6/16/15 20:53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.78,0,3,0,0,4.134,0,2,0,0,2.324,0,2,0,0,1.814,0,3,0,0,3.114,0,2,0,0,2.344,0,3,0,0,2.463,0,3,0,0,2.587,0,6,0,0,2.469,0,1,0,0,2.024,0,2,0,0,2.293,0,3,0,0,2.032,0,3,0,0,4.698,0,2,0,0,2.248,0,5,0,0,2.192,0,1,0,0,2.182,0,4,0,0,3.178,0,3,0,0,2.087,0,1,1.332,1.332,3.001,1,5,0,0,3.254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,thank you,english,40.602401733398,-73.763702392578,-1
R_1dETz2H7Eurq1Jw,Default Response Set,Anonymous,,,67.248.165.105,0,6/16/15 20:57,6/16/15 20:58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3.833,0,0,0,0,2.564,0,1,0,0,1.937,0,1,0,0,2.457,0,1,0,0,1.967,0,1,0,0,2.578,0,2,0,0,3.423,0,1,0,0,1.898,0,2,0,0,2.15,0,0,0,0,2.092,0,1,0,0,2.012,0,2,0,0,1.837,0,1,0,0,5.438,0,3,0,0,2.239,0,2,0,0,2.651,0,2,0,0,2.429,0,1,0,0,2.38,0,1,0,0,1.965,0,1,0,0,1.801,0,2,0,0,2.247,0,2,1,no,english,42.794403076172,-73.865097045898,-1
R_Q6UYtunLU3WeO0F,Default Response Set,Anonymous,,,66.213.50.2,0,6/16/15 21:02,6/16/15 21:04,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.714,2.714,3.9,1,0,0,0,2.199,0,0,1.993,1.993,3.379,1,0,0,0,3.721,0,0,0,0,2.375,0,0,0,0,8.614,0,1,0,0,5.15,0,1,0,0,4.386,0,0,0,0,2.487,0,1,0,0,3.392,0,1,0,0,5.315,0,2,0,0,5.596,0,1,0,0,4.041,0,0,0,0,3.396,0,1,0,0,12.828,0,1,1.773,1.773,5.576,1,0,2.024,2.024,3.18,1,0,0,0,2.443,0,0,0,0,2.576,0,0,1.566,1.566,3.028,1,3,2,No.,English,40.835006713867,-81.334701538086,-1
R_3NE54Vyt8brt1hQ,Default Response Set,Anonymous,,,68.185.211.35,0,6/16/15 21:07,6/16/15 21:08,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.872,0,0,0,0,2.188,0,0,0,0,2.511,0,0,0,0,1.897,0,0,0,0,2.234,0,0,0,0,2.158,0,0,0,0,1.772,0,0,0,0,1.95,0,4,0,0,2.636,0,0,0,0,4.931,0,2,0,0,4.107,0,3,0,0,2.736,0,0,3.657,3.657,5.346,1,0,0,0,1.703,0,6,0,0,2.013,0,6,0,0,2.307,0,0,0,0,3.265,0,0,0,0,1.534,0,0,0,0,2.276,0,0,0,0,5.444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,No,English,32.740600585938,-97.38020324707,-1
R_2f7gafJr93pZLEd,Default Response Set,Anonymous,,,98.227.87.243,0,6/16/15 21:10,6/16/15 21:13,1,1,0,0,0,1.888,0,0,0,0,2.735,0,3,0,0,4.732,0,0,0,0,23.709,0,0,0,0,5.392,0,0,0,0,3.272,0,4,0,0,2.379,0,1,0,0,2.471,0,0,0,0,2.812,0,3,0,0,5.712,0,3,0,0,2.52,0,0,0,0,2.79,0,0,0,0,2.545,0,3,0,0,3.876,0,2,0,0,2.889,0,2,0,0,2.61,0,0,0,0,4.332,0,0,0,0,1.858,0,0,3.311,3.311,4.246,1,0,0,0,2.385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,no,english,42.284301757812,-89.012496948242,-1
R_2R1HMbv2wT3nT4J,Default Response Set,Anonymous,,,107.19.64.9,0,6/16/15 21:13,6/16/15 21:16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.459,0,0,0,0,3.996,0,0,0,0,14.561,0,0,0,0,4.235,0,0,0,0,4.985,0,0,0,0,4.214,0,0,0,0,5.271,0,0,0,0,6.462,0,1,0,0,6.123,0,3,0,0,7.931,0,0,0,0,4.799,0,1,0,0,7.29,0,0,0,0,3.729,0,1,0,0,6.491,0,4,0,0,9.416,0,1,0,0,5.77,0,0,0,0,4.894,0,0,0,0,4.196,0,0,0,0,4.116,0,0,0,0,4.608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,no,english,38,-97,-1
R_Xigl8wmBfSLzn2h,Default Response Set,Anonymous,,,71.59.198.10,0,6/16/15 21:10,6/16/15 21:16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,93.392,0,0,0,0,2.988,0,0,1.907,1.907,2.439,1,1,0,0,5.229,0,0,0,0,2.129,0,0,0,0,2.342,0,1,0,0,3.159,0,1,0,0,3.013,0,3,0,0,3.184,0,5,0,0,4.343,0,4,0,0,3.646,0,3,0,0,3.537,0,1,0,0,3.023,0,4,0,0,3.771,0,6,0,0,4.682,0,2,0,0,46.887,0,0,0,0,3.04,0,0,0,0,3.023,0,0,0,0,2.253,0,0,2.442,2.442,3.501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Thank you,English,45.553405761719,-122.8191986084,-1
R_1QAtD1zSXw8CWZl,Default Response Set,Anonymous,,,73.53.85.195,0,6/16/15 20:44,6/16/15 21:20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.522,0,0,0,0,1.744,0,0,0,0,1.693,0,0,0,0,1.68,0,0,0,0,2.404,0,0,0,0,3.88,0,0,0,0,2.839,0,0,0,0,3.199,0,0,0,0,65.242,0,3,0,0,2.379,0,0,0,0,2.979,0,1,0,0,3.066,0,0,0,0,1.874,0,1,0,0,1094.722,0,4,0,0,4.036,0,0,0,0,2.089,0,0,0,0,1.878,0,0,0,0,1.745,0,0,0,0,1.435,0,0,0,0,1.488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,no,English,47.591506958008,-117.35449981689,-1
R_3oG8GpCYTvYGowF,Default Response Set,Anonymous,,,50.173.31.8,0,6/16/15 21:19,6/16/15 21:22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1.917,0,1,2.173,2.173,3.426,1,1,3.357,3.612,4.757,3,2,2.463,2.463,3.72,1,1,46.631,46.631,48.27,1,1,0,0,2.119,0,2,0,0,2.547,0,1,0,0,3.049,0,3,0,0,2.54,0,1,2.39,2.39,4.913,1,1,0,0,2.426,0,3,0,0,7.995,0,2,2.074,2.074,4.715,1,4,2.145,2.378,4.782,2,2,0,0,3.972,0,2,0,0,2.413,0,1,0,0,2.119,0,0,0,0,5.189,0,2,0,0,2.202,0,1,1.338,1.338,3.542,1,2,1,No,English,36.903594970703,-121.02149963379,-1
R_33fhgRqylTznZYR,Default Response Set,Anonymous,,,173.217.128.202,0,6/16/15 23:17,6/16/15 23:19,1,1,1,0,0,5.737,0,1,1.465,1.465,3.134,1,0,3.075,3.075,3.446,1,1,0,0,9.619,0,1,0,0,5.523,0,1,0,0,3.05,0,4,2.699,2.699,3.159,1,1,0,0,2.87,0,3,0,0,3.993,0,2,0,0,3.469,0,1,0,0,2.651,0,0,0,0,3.143,0,1,0,0,4.294,0,3,0,0,4.69,0,2,0,0,12.235,0,3,0,0,17.319,0,1,0,0,2.819,0,1,0,0,3.05,0,0,2.596,2.596,2.926,1,1,2.234,2.234,2.617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,None,English,31.28840637207,-92.388000488281,-1
R_1QaX2hoQffOW47Y,Default Response Set,Anonymous,,,108.90.121.212,0,6/17/15 00:00,6/17/15 00:02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.809,0,0,0,0,2.248,0,0,0,0,3.186,0,0,0,0,2.289,0,0,0,0,2.726,0,0,0,0,2.496,0,4,0,0,3.723,0,1,0,0,2.766,0,5,0,0,2.756,0,0,0,0,2.698,0,0,3.687,3.687,4.823,1,4,4.492,4.492,8.444,1,0,0,0,2.022,0,0,0,0,7.602,0,5,0,0,2.76,0,3,0,0,4.344,0,0,0,0,2.52,0,0,0,0,4.592,0,0,0,0,2.548,0,0,0,0,2.189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,No,Chinese,34.043792724609,-118.25120544434,-1
R_3CTM71B19SBUuys,Default Response Set,Anonymous,,,73.132.173.58,0,6/17/15 00:42,6/17/15 00:44,1,1,0,0,0,3.495,0,0,0,0,3.359,0,0,0,0,2.873,0,0,0,0,2.749,0,0,0,0,3.449,0,0,0,0,3.016,0,4,0,0,3.864,0,0,0,0,3.068,0,2,0,0,3.604,0,3,0,0,3.88,0,1,3.846,3.846,4.548,1,0,0,0,6.958,0,0,0,0,3.8,0,2,0,0,3.676,0,2,0,0,4.888,0,0,0,0,3.052,0,0,0,0,3.525,0,0,0,0,3.035,0,0,0,0,3.457,0,0,0,0,2.866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,No,English,38.891204833984,-76.895301818848,-1
R_cPkJkBzzWfQpkKR,Default Response Set,Anonymous,,,71.61.215.224,0,6/17/15 01:17,6/17/15 01:22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.997,0,1,0,0,1.498,0,1,0,0,2.103,0,1,0.501,0.748,2.077,2,4,0,0,5.244,0,0,0,0,1.486,0,5,0,0,1.298,0,1,0,0,1.772,0,6,1.71,1.71,1.934,1,6,0,0,1.29,0,4,0,0,1.463,0,6,2.441,2.441,3.484,1,3,1.561,1.561,2.254,1,3,0,0,1.055,0,6,217.75,217.75,218.344,1,1,0,0,3.258,0,1,0.664,0.664,2.121,1,0,0.654,1.605,1.792,2,0,1.4,1.4,2.764,1,1,2.827,2.827,3.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,no,English,40.335601806641,-79.55069732666,-1
R_3iKyzHyZ2mm4Sfn,Default Response Set,Anonymous,,,174.62.148.171,0,6/17/15 20:00,6/17/15 20:04,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.186,0,0,0,0,6.992,0,0,0,0,11.847,0,0,2.662,11.397,15.378,2,0,0,0,5.771,0,0,0,0,6.306,0,5,0,0,5.055,0,1,0,0,6.172,0,5,0,0,5.076,0,1,0,0,7.609,0,2,0,0,6.925,0,3,0,0,5.565,0,0,0,0,9.065,0,1,0,0,8.823,0,4,0,0,6.513,0,6,0,0,14.542,0,0,0,0,6.434,0,0,0,0,8.416,0,0,0,0,8.86,0,0,0,0,11.471,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,no,English,43.644500732422,-72.900497436523,-1
R_3OqAXsT5ovwkFXr,Default Response Set,Anonymous,,,66.87.85.51,0,6/17/15 20:22,6/17/15 20:30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.168,0,0,0,0,3.488,0,0,0,0,3.186,0,0,0,0,3.491,0,0,0,0,4.024,0,0,0,0,45.893,0,0,0,0,4.438,0,1,0,0,5.288,0,1,0,0,7.048,0,2,0,0,158.524,0,0,2.197,2.197,4.126,1,1,0,0,3.352,0,0,0,0,5.795,0,2,3.818,3.818,6.916,1,5,0,0,6.605,0,0,0,0,7.44,0,0,2.135,2.135,4.441,1,0,0,0,43.098,0,0,0,0,35.466,0,0,0,0,3.145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,nope,english,40.676895141602,-74.21549987793,-1
