ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,,,
1061,WILCOX,NN,1,"0,1,0",{(wilcox)},0,1,2002,,,
1063,WILDE,NN,1,"0,1,0",{(wilde)},0,1,1596,,,
1064,wildebeests,NN,1,"0,1,0",{(wildebeest)},0,1,61,,,
1069,wilds,NN,1,"0,1,0",{(wild)},0,12,42951,,,
1071,WILFRID,NN,1,"0,1,0",{(wilfrid)},0,1,536,,,
1075,WILHELMINA,NN,1,"0,1,0",{(wilhelmina)},0,1,51,,,
1079,WILKES,NN,1,"0,1,0",{(wilkes)},0,1,858,,,
1081,WILKINSON,NN,1,"0,1,0",{(wilkinson)},0,1,1735,,,
1082,WILLA,NN,1,"0,1,0",{(willa)},0,1,102,,,
1084,WILLARD,NN,1,"0,1,0",{(willard)},0,1,864,,,
1085,WILLCOX,NN,1,"0,1,0",{(willcox)},0,1,104,,,
1087,WILLETT,NN,1,"0,1,0",{(willett)},0,1,238,,,
1088,WILLIAM'S,encl,1,"0,1,0",{(william)},0,1,40958,,,
1089,Williams,NN,1,"0,1,0",{(williams)},0,1,21241,,,
1090,WILLIAMSON'S,encl,1,"0,1,0",{(williamson)},0,1,44,,,
1091,willies,NN,1,"0,1,0",{(willies)},0,1,204,,,
1096,WILMINGTON,NN,1,"0,1,0",{(wilmington)},0,1,990,,,
1097,WILSHIRE,NN,1,"0,1,0",{(wilshire)},0,1,950,,,
1098,wilting,VB,1,"0,1,0",{(wilt)},0,1,1517,,,
1099,Wilton,NN,1,"0,1,0",{(wilton)},0,1,475,,,
1100,Wiltons,NN,1,"0,1,0",{(wilton)},0,1,475,,,
1101,wilts,VB,1,"0,1,0",{(wilt)},0,1,1517,,,
1103,wimple,NN,1,"0,1,0",{(wimple)},0,1,16,,,
1104,wimples,NN,1,"0,1,0",{(wimple)},0,1,16,,,
1107,winces,VB|NN,1,"0,1,0",{(wince)},0,1,798,,,
1110,winch,NN,1,"0,1,0",{(winch)},0,1,645,,,
1111,winched,JJ,1,"0,1,0",{(winch)},0,1,645,,,
1113,winching,VB,1,"0,1,0",{(winch)},0,1,645,,,
1125,windlass,NN,1,"0,1,0",{(windlass)},0,1,62,,,
1126,windlasses,NN,1,"0,1,0",{(windlass)},0,1,62,,,
1143,WINFIELD,NN,1,"0,1,0",{(winfield)},0,1,688,,,
1148,winkle,NN|VB,1,"0,1,0",{(winkle)},0,1,123,,,
1149,winkles,NN|VB,1,"0,1,0",{(winkle)},0,1,123,,,
1150,winks,NN|VB,1,"0,1,0",{(wink)},0,4,2506,,,
1153,winnow,VB,1,"0,1,0",{(winnow)},0,1,125,,,
1154,winnowed,VB|JJ,1,"0,1,0",{(winnow)},0,1,125,,,
1155,winnowing,NN|VB,1,"0,1,0",{(winnow)},0,1,125,,,
1156,winnows,VB,1,"0,1,0",{(winnow)},0,1,125,,,
1160,WINSLOW,NN,1,"0,1,0",{(winslow)},0,1,274,,,
1171,wipes,VB,1,"0,1,0",{(wipe)},0,2,10271,,,
1180,WIS,VB,1,"0,1,0",{(wis)},0,3,626,,,
1185,WISED,VB,1,"0,1,0",{(wise)},0,10,29935,,,
1196,wisterias,NN,1,"0,1,0",{(wisteria)},0,1,83,,,
1200,witching,VB|NN,1,"0,1,0",{(witch)},0,6,13636,,,
1203,withe,NN,1,"0,1,0",{(withe)},0,1,203,,,
1205,withers,NN|VB,1,"0,1,0",{(wither)},0,2,3366,,,
1206,WITHERSPOON,NN,1,"0,1,0",{(witherspoon)},0,1,308,,,
1207,withes,NN,1,"0,1,0",{(withe)},0,1,203,,,
1209,withies,NN,1,"0,1,0",{(withy)},0,1,9,,,
1211,withy,NN,1,"0,1,0",{(withy)},0,1,9,,,
1223,wizards,NN,1,"0,1,0",{(wizard)},0,2,17229,,,
1224,wizen,VB,1,"0,1,0",{(wizen)},0,1,63,,,
1225,wizened,JJ|VB,1,"0,1,0",{(wizen)},0,1,63,,,
1226,wizening,VB,1,"0,1,0",{(wizen)},0,1,63,,,
1227,wizens,VB,1,"0,1,0",{(wizen)},0,1,63,,,
1229,woad,NN,1,"0,1,0",{(woad)},0,1,83,,,
1232,wobbles,VB|NN,1,"0,1,0",{(wobble)},0,5,1280,,,
1237,woes,NN,1,"0,1,0",{(woe)},0,4,2198,,,
1246,wold,NN,1,"0,1,0",{(wold)},0,1,343,,,
1248,wolds,NN,1,"0,1,0",{(wold)},0,1,343,,,
1249,WOLFE,NN,1,"0,1,0",{(wolfe)},0,1,1485,,,
1250,wolfed,VB,1,"0,1,0",{(wolf)},0,4,32798,,,
1253,vivas,NN,1,"0,1,0",{(vive)},15.38461538,27,48706,,,
1254,VIVE,JJ|minor,1,"0,1,0",{(vive)},15.38461538,27,48706,,,
1268,vixens,NN,1,"0,1,0",{(vixen)},0,2,532,,,
1270,VIZ,RB,1,"0,1,0",{(viz)},0,1,1806,,,
1271,vizier,NN,1,"0,1,0",{(vizier)},0,1,190,,,
1272,viziers,NN,1,"0,1,0",{(vizier)},0,1,190,,,
1278,vocations,NN,1,"0,1,0",{(vocation)},50,3,1471,,,
1282,VOCE,NN,1,"0,1,0",{(voce)},0,1,1073,,,
1283,voces,NN,1,"0,1,0",{(voce)},0,1,1073,,,
1287,vodkas,NN,1,"0,1,0",{(vodka)},0,1,911,,,
1289,vogues,NN,1,"0,1,0",{(vogue)},0,1,1201,,,
1290,voicing,VB|NN,1,"0,1,0",{(voice)},0,3,94840,,,
1291,voided,VB,1,"0,1,0",{(void)},0,1,23394,,,
1292,voiding,VB|NN|JJ,1,"0,1,0",{(void)},0,1,23394,,,
1295,vol,NN,1,"0,1,0",{(vol)},0,12,22012,,,
1299,vole,NN,1,"0,1,0",{(vole)},0,1,128,,,
1301,voles,NN,1,"0,1,0",{(vole)},0,1,128,,,
1307,volleyed,VB,1,"0,1,0",{(volley)},100,2,3024,,,
1308,volleying,VB|NN|JJ,1,"0,1,0",{(volley)},100,2,3024,,,
1309,volleys,NN|VB,1,"0,1,0",{(volley)},100,2,3024,,,
1312,VOLTA,NN,1,"0,1,0",{(volta)},0,2,606,,,
1313,VOLTA'S,encl,1,"0,1,0",{(volta)},0,2,606,,,
1314,VOLTAIRE,NN,1,"0,1,0",{(voltaire)},0,1,2326,,,
1315,VOLTAIRE'S,encl|NN,1,"0,1,0",{(voltaire)},0,1,2326,,,
1325,volute,NN|JJ,1,"0,1,0",{(volute)},0,1,14,,,
1326,voluted,JJ,1,"0,1,0",{(volute)},0,1,14,,,
1327,volutes,NN,1,"0,1,0",{(volute)},0,1,14,,,
1330,vomited,VB,1,"0,1,0",{(vomit)},0,1,2864,,,
1331,vomits,VB,1,"0,1,0",{(vomit)},0,1,2864,,,
1332,VON,NN,1,"0,1,0",{(von)},0,1,13984,,,
1339,vortexes,NN,1,"0,1,0",{(vortex)},0,1,4373,,,
1340,vortices,NN,1,"0,1,0",{(vortices)},0,1,130,,,
1342,votaries,NN,1,"0,1,0",{(votary)},0,1,8,,,
1351,vox,NN|minor,1,"0,1,0",{(vox)},0,1,1627,,,
1352,voyaged,VB,1,"0,1,0",{(voyage)},100,2,12476,,,
1355,voyaging,VB|NN,1,"0,1,0",{(voyage)},100,2,12476,,,
1357,voyeurs,NN,1,"0,1,0",{(voyeur)},0,3,465,,,
1362,VUE,minor,1,"0,1,0",{(vue)},0,1,1362,,,
1372,waists,NN,1,"0,1,0",{(waist)},0,6,6037,,,
1373,WALDO,NN,1,"0,1,0",{(waldo)},0,1,652,,,
1375,wanks,VB|NN,1,"0,1,0",{(wank)},100,2,1669,,,
1376,wantoning,VB,1,"0,1,0",{(wanton)},0,3,673,,,
1381,WARWICK,NN,1,"0,1,0",{(warwick)},0,1,1186,,,
1382,WARWICKSHIRE,NN,1,"0,1,0",{(warwickshire)},0,1,208,,,
1395,wavering,VB|NN,1,"0,1,0",{(waver)},0,4,612,,,
1396,WAYMOUTH,NN,1,"0,1,0",{(waymouth)},0,1,2,,,
1397,wearies,VB,1,"0,1,0",{(weary)},0,6,1511,,,
1398,webs,NN,1,"0,1,0",{(web)},0,2,140963,,,
1405,WENDELL,NN,1,"0,1,0",{(wendell)},0,1,982,,,
1407,wetted,VB|JJ,1,"0,1,0",{(wet)},0,6,19361,,,
1409,WHARTON,NN,1,"0,1,0",{(wharton)},0,1,773,,,
1414,whitlow,NN,1,"0,1,0",{(whitlow)},0,1,24,,,
1415,whitlows,NN,1,"0,1,0",{(whitlow)},0,1,24,,,
1420,WILLIAMS'S,encl,1,"0,1,0",{(williams)},0,1,21241,,,
1421,witting,JJ,1,"0,1,0",{(wit)},0,18,10063,,,
1426,wormed,VB|JJ,1,"0,1,0",{(worm)},0,15,13222,,,
1442,wasps,NN,1,"0,1,0",{(wasp)},0,4,1122,,,
1443,wassails,NN|VB,1,"0,1,0",{(wassail)},0,1,32,,,
1445,wast,VB,1,"0,1,0",{(wast)},0,1,162,,,
1452,wastrel,NN,1,"0,1,0",{(wastrel)},0,1,28,,,
1453,wastrels,NN,1,"0,1,0",{(wastrel)},0,1,28,,,
1459,WATCHINGS,NN,1,"0,1,0",{(watch)},0,18,112901,,,
1491,WATLING,NN,1,"0,1,0",{(watling)},0,1,32,,,
1495,wattle,NN,1,"0,1,0",{(wattle)},0,1,104,,,
1496,watts,NN,1,"0,1,0",{(watt)},0,4,9200,,,
1498,wavered,VB,1,"0,1,0",{(waver)},0,4,612,,,
1505,waxes,VB|NN,1,"0,1,0",{(wax)},0,9,7049,,,
1520,weal,NN,1,"0,1,0",{(weal)},0,1,71,,,
1521,Weald,NN,1,"0,1,0",{(weald)},0,1,17,,,
1522,weals,NN,1,"0,1,0",{(weal)},0,1,71,,,
1525,weans,VB|NN,1,"0,1,0",{(wean)},0,1,2258,,,
1533,weasels,NN|VB,1,"0,1,0",{(weasel)},0,1,2028,,,
1547,WEBB,NN,1,"0,1,0",{(webb)},0,1,3217,,,
1548,webbed,VB|JJ,1,"0,1,0",{(webb)},0,1,3217,,,
1549,WEBBER,NN,1,"0,1,0",{(webber)},0,1,2439,,,
1550,webbing,VB|NN|JJ,1,"0,1,0",{(webb)},0,1,3217,,,
1551,WEBER,NN,1,"0,1,0",{(weber)},0,1,3155,,,
1554,wedges,NN|VB,1,"0,1,0",{(wedge)},0,1,2817,,,
1555,wedging,VB|NN,1,"0,1,0",{(wedge)},0,1,2817,,,
1556,Wedgwood,NN,1,"0,1,0",{(wedgwood)},0,1,51,,,
1557,weds,VB,1,"0,1,0",{(wed)},0,4,30648,,,
1562,weeding,VB|NN,1,"0,1,0",{(weed)},0,11,5282,,,
1564,weeing,VB|NN|JJ,1,"0,1,0",{(wee)},0,1,2923,,,
1576,weeps,VB,1,"0,1,0",{(weep)},0,3,1743,,,
1577,wees,VB,1,"0,1,0",{(wee)},0,1,2923,,,
1578,weevil,NN,1,"0,1,0",{(weevil)},0,1,108,,,
1579,weevils,NN,1,"0,1,0",{(weevil)},0,1,108,,,
1580,weft,NN,1,"0,1,0",{(weft)},0,1,101,,,
1581,wefts,NN,1,"0,1,0",{(weft)},0,1,101,,,
1595,WEIL,NN,1,"0,1,0",{(weil)},0,1,946,,,
1596,WEINBERG,NN,1,"0,1,0",{(weinberg)},0,1,697,,,
1597,WEINSTEIN,NN,1,"0,1,0",{(weinstein)},0,1,640,,,
1605,WEISS,NN,1,"0,1,0",{(weiss)},0,1,3011,,,
1606,WEISSMAN,NN,1,"0,1,0",{(weissman)},0,1,305,,,
1609,WELCH,NN,1,"0,1,0",{(welch)},0,1,1852,,,
1611,WELDON,NN,1,"0,1,0",{(weldon)},0,1,393,,,
1612,welds,VB,1,"0,1,0",{(weld)},0,2,3506,,,
1613,welkin,NN,1,"0,1,0",{(welkin)},0,1,6,,,
1614,WELL'S,encl,1,"0,1,0",{(well)},0,10,558790,,,
1615,WELLESLEY,NN,1,"0,1,0",{(wellesley)},0,1,710,,,
1616,wellington,NN,1,"0,1,0",{(wellington)},0,1,4354,,,
1617,wellingtons,NN,1,"0,1,0",{(wellington)},0,1,4354,,,
1624,welshed,VB,1,"0,1,0",{(welsh)},0,4,3434,,,
1626,welshes,VB,1,"0,1,0",{(welsh)},0,4,3434,,,
1627,welshing,VB|NN|JJ,1,"0,1,0",{(welsh)},0,4,3434,,,
1630,weltered,JJ,1,"0,1,0",{(welter)},0,2,174,,,
1631,weltering,VB|NN|JJ,1,"0,1,0",{(welter)},0,2,174,,,
1632,welters,NN,1,"0,1,0",{(welter)},0,2,174,,,
1636,wen,NN,1,"0,1,0",{(wen)},0,2,754,,,
1637,wenched,JJ,1,"0,1,0",{(wench)},0,1,389,,,
1638,wenches,NN,1,"0,1,0",{(wench)},0,1,389,,,
1639,wenching,VB,1,"0,1,0",{(wench)},0,1,389,,,
1640,wend,VB,1,"0,1,0",{(wend)},0,1,150,,,
1642,wens,NN,1,"0,1,0",{(wen)},0,2,754,,,
1643,Wensleydale,NN,1,"0,1,0",{(wensleydale)},0,1,4,,,
1644,Wensleydales,NN,1,"0,1,0",{(wensleydale)},0,1,4,,,
1645,WENTWORTH,NN,1,"0,1,0",{(wentworth)},0,1,458,,,
1646,werewolves,NN,1,"0,1,0",{(werewolf)},0,1,3510,,,
1648,WERNER,NN,1,"0,1,0",{(werner)},0,1,1751,,,
1649,wert,NN,1,"0,1,0",{(wert)},0,1,143,,,
1652,vapour,NN,1,"0,1,0",{(vapor)},0,7,7198,,,
1653,vapours,NN,1,"0,1,0",{(vapor)},0,7,7198,,,
1659,VARIAN,NN,1,"0,1,0",{(varian)},0,1,222,,,
1662,variegate,VB,1,"0,1,0",{(variegate)},0,2,104,,,
1663,variegated,JJ,1,"0,1,0",{(variegate)},0,2,104,,,
1664,variegates,VB,1,"0,1,0",{(variegate)},0,2,104,,,
1665,variegating,VB|NN|JJ,1,"0,1,0",{(variegate)},0,2,104,,,
1678,varmints,NN,1,"0,1,0",{(varmint)},0,1,188,,,
1681,varnished,VB|JJ,1,"0,1,0",{(varnish)},0,2,598,,,
1682,varnishing,VB|NN|JJ,1,"0,1,0",{(varnish)},0,2,598,,,
1684,VASA,NN,1,"0,1,0",{(vasa)},0,1,86,,,
1691,vassals,NN,1,"0,1,0",{(vassal)},0,1,162,,,
1694,vats,NN,1,"0,1,0",{(vat)},0,1,2353,,,
1696,VAUGHAN,NN,1,"0,1,0",{(vaughan)},0,1,1194,,,
1697,VAUGHN,NN,1,"0,1,0",{(vaughn)},0,1,1566,,,
1698,vaulted,VB|JJ,1,"0,1,0",{(vault)},0,3,10091,,,
1700,vaunt,VB,1,"0,1,0",{(vaunt)},0,3,245,,,
1701,vaunted,JJ|VB,1,"0,1,0",{(vaunt)},0,3,245,,,
1704,vaunting,VB|NN|JJ,1,"0,1,0",{(vaunt)},0,3,245,,,
1706,vaunts,VB,1,"0,1,0",{(vaunt)},0,3,245,,,
1710,vegans,NN,1,"0,1,0",{(vegan)},0,1,2013,,,
1722,VELASQUEZ,NN,1,"0,1,0",{(velasquez)},0,1,175,,,
1723,veld,NN,1,"0,1,0",{(veld)},0,1,19,,,
1724,velds,NN,1,"0,1,0",{(veld)},0,1,19,,,
1725,VELDT,NN,1,"0,1,0",{(veldt)},0,1,512,,,
1731,VENABLE,NN,1,"0,1,0",{(venable)},0,1,160,,,
1734,vended,VB|JJ,1,"0,1,0",{(vend)},50,3,29338,,,
1737,vendettas,NN,1,"0,1,0",{(vendetta)},0,1,784,,,
1739,vends,VB,1,"0,1,0",{(vend)},50,3,29338,,,
1740,veneered,VB|JJ,1,"0,1,0",{(veneer)},0,1,656,,,
1741,veneering,VB|NN|JJ,1,"0,1,0",{(veneer)},0,1,656,,,
1742,veneers,NN,1,"0,1,0",{(veneer)},0,1,656,,,
1754,VENN,NN,1,"0,1,0",{(venn)},0,1,84,,,
1755,venomed,JJ,1,"0,1,0",{(venom)},0,4,5390,,,
1759,venting,VB|NN|JJ,1,"0,1,0",{(vent)},33.33333333,10,27339,,,
1761,VENTURA,NN,1,"0,1,0",{(ventura)},0,1,2793,,,
1764,VENTURI,NN,1,"0,1,0",{(venturi)},0,1,381,,,
1765,venturing,VB,1,"0,1,0",{(venture)},0,4,10078,,,
1766,venues,NN,1,"0,1,0",{(venue)},0,1,4774,,,
1773,verbena,NN,1,"0,1,0",{(verbena)},0,1,35,,,
1774,verbenas,NN,1,"0,1,0",{(verbena)},0,1,35,,,
1780,VERDI,NN,1,"0,1,0",{(verdi)},0,2,660,,,
1782,verdicts,NN,1,"0,1,0",{(verdict)},0,1,1942,,,
1783,verdigris,NN,1,"0,1,0",{(verdigris)},0,1,4,,,
1784,VERE,NN,1,"0,1,0",{(vere)},0,1,303,,,
1785,verger,NN,1,"0,1,0",{(verger)},0,1,10,,,
1786,vergers,NN,1,"0,1,0",{(verger)},0,1,10,,,
1802,VERMEIL,NN,1,"0,1,0",{(vermeil)},0,1,29,,,
1805,vernal,JJ,1,"0,1,0",{(vernal)},0,1,197,,,
1807,VERNE,NN,1,"0,1,0",{(verne)},0,1,447,,,
1809,VERNIER,NN|JJ,1,"0,1,0",{(vernier)},0,1,48,,,
1810,VERNON,NN,1,"0,1,0",{(vernon)},0,1,2130,,,
1812,VERNOR,NN,1,"0,1,0",{(vernor)},0,1,158,,,
1815,veronicas,NN,1,"0,1,0",{(veronica)},0,1,1963,,,
1819,verruca,NN,1,"0,1,0",{(verruca)},0,1,4,,,
1821,verrucas,NN,1,"0,1,0",{(verruca)},0,1,4,,,
1822,VERSA,RB,1,"0,1,0",{(versa)},0,1,5518,,,
1828,verso,NN,1,"0,1,0",{(verso)},0,1,276,,,
1829,versos,NN,1,"0,1,0",{(verso)},0,1,276,,,
1833,vertexes,NN,1,"0,1,0",{(vertex)},0,1,1551,,,
1835,verticals,NN,1,"0,1,0",{(vertical)},0,2,11105,,,
1836,vertices,NN,1,"0,1,0",{(vertex)},0,1,1551,,,
1840,Vesta,NN,1,"0,1,0",{(vesta)},0,1,152,,,
1842,vestibules,NN,1,"0,1,0",{(vestibule)},0,1,101,,,
1843,vestiges,NN,1,"0,1,0",{(vestige)},0,3,529,,,
1845,vestries,NN,1,"0,1,0",{(vestry)},0,2,16,,,
1846,vestry,NN,1,"0,1,0",{(vestry)},0,2,16,,,
1854,vetch,NN,1,"0,1,0",{(vetch)},0,1,38,,,
1855,vetches,NN,1,"0,1,0",{(vetch)},0,1,38,,,
1858,vetoes,NN,1,"0,1,0",{(veto)},0,2,3842,,,
1859,vetos,VB|NN,1,"0,1,0",{(veto)},0,2,3842,,,
1860,vets,NN|VB,1,"0,1,0",{(vet)},0,1,9391,,,
1861,vetted,VB,1,"0,1,0",{(vet)},0,1,9391,,,
1862,vetting,VB|NN|JJ,1,"0,1,0",{(vet)},0,1,9391,,,
1871,vials,NN,1,"0,1,0",{(vial)},0,1,900,,,
1879,vibratos,NN,1,"0,1,0",{(vibrato)},0,1,501,,,
1881,VIC,NN|JJ,1,"0,1,0",{(vic)},0,1,4265,,,
1883,vicars,NN,1,"0,1,0",{(vicar)},0,2,451,,,
1891,VICHY,NN,1,"0,1,0",{(vichy)},0,1,158,,,
1892,vicinities,NN,1,"0,1,0",{(vicinity)},0,1,1841,,,
1894,VICKERS,NN,1,"0,1,0",{(vickers)},0,1,509,,,
1896,VICKSBURG,NN,1,"0,1,0",{(vicksburg)},0,1,315,,,
1902,victors,NN,1,"0,1,0",{(victor)},20,6,33287,,,
1908,vicuna,NN,1,"0,1,0",{(vicuna)},0,1,8,,,
1910,VIDAL,NN,1,"0,1,0",{(vidal)},0,1,669,,,
1912,vide,minor,1,"0,1,0",{(vide)},38.46153846,14,282157,,,
1915,videos,NN|VB,1,"0,1,0",{(video)},0,3,125689,,,
1927,VIEUX,minor,1,"0,1,0",{(vieux)},0,1,172,,,
1931,vigils,NN,1,"0,1,0",{(vigil)},12.5,9,2655,,,
1932,vignettes,NN,1,"0,1,0",{(vignette)},0,1,255,,,
1933,vigour,NN,1,"0,1,0",{(vigor)},40,6,3545,,,
1941,vilified,VB|JJ,1,"0,1,0",{(vilify)},0,2,359,,,
1942,vilifies,VB,1,"0,1,0",{(vilify)},0,2,359,,,
1944,villas,NN,1,"0,1,0",{(villa)},0,1,2031,,,
1945,villein,NN,1,"0,1,0",{(villein)},0,1,7,,,
1946,villeins,NN,1,"0,1,0",{(villein)},0,1,7,,,
1947,vim,NN,1,"0,1,0",{(vim)},0,1,663,,,
1948,vindicates,VB,1,"0,1,0",{(vindicate)},0,2,787,,,
1950,vinegars,NN,1,"0,1,0",{(vinegar)},0,2,2005,,,
1956,vino,NN,1,"0,1,0",{(vino)},0,2,419,,,
1957,vinoes,NN,1,"0,1,0",{(vino)},0,2,419,,,
1960,VINSON,NN,1,"0,1,0",{(vinson)},0,1,388,,,
1961,vintages,NN,1,"0,1,0",{(vintage)},0,1,4427,,,
1962,vintners,NN,1,"0,1,0",{(vintner)},0,1,44,,,
1963,vinyls,NN,1,"0,1,0",{(vinyl)},0,1,7270,,,
1965,viol,NN,1,"0,1,0",{(viol)},50,13,67731,,,
1966,violas,NN,1,"0,1,0",{(viola)},0,1,1378,,,
1972,vipers,NN,1,"0,1,0",{(viper)},0,1,3661,,,
1974,virago,NN,1,"0,1,0",{(virago)},0,1,297,,,
1975,viragos,NN,1,"0,1,0",{(virago)},0,1,297,,,
1979,virgins,NN,1,"0,1,0",{(virgin)},33.33333333,4,30576,,,
1980,Virgos,NN,1,"0,1,0",{(virgo)},0,1,616,,,
1981,virgule,NN,1,"0,1,0",{(virgule)},0,1,9,,,
1982,virgules,NN,1,"0,1,0",{(virgule)},0,1,9,,,
1987,virtuosi,NN,1,"0,1,0",{(virtuosi)},0,1,49,,,
1988,virtuosos,NN,1,"0,1,0",{(virtuoso)},0,1,465,,,
1993,visaed,JJ,1,"0,1,0",{(visa)},0,1,21547,,,
1994,visages,NN,1,"0,1,0",{(visage)},0,2,1476,,,
1995,visaing,VB,1,"0,1,0",{(visa)},0,1,21547,,,
1996,visas,NN,1,"0,1,0",{(visa)},0,1,21547,,,
1997,viscid,JJ,1,"0,1,0",{(viscid)},0,1,13,,,
2004,viscounts,NN,1,"0,1,0",{(viscount)},0,1,231,,,
2005,VISIGOTHS,NN,1,"0,1,0",{(visigoth)},0,1,53,,,
2009,visors,NN,1,"0,1,0",{(visor)},0,1,641,,,
2013,VITA,NN,1,"0,1,0",{(vita)},0,1,1046,,,
2020,vitiate,VB,1,"0,1,0",{(vitiate)},0,2,91,,,
2021,vitiated,VB,1,"0,1,0",{(vitiate)},0,2,91,,,
2022,vitiates,VB,1,"0,1,0",{(vitiate)},0,2,91,,,
2023,vitiating,VB|NN|JJ,1,"0,1,0",{(vitiate)},0,2,91,,,
2025,viticulture,NN,1,"0,1,0",{(viticulture)},0,1,24,,,
2027,vitrified,VB|JJ,1,"0,1,0",{(vitrify)},0,1,56,,,
2028,vitrifies,VB,1,"0,1,0",{(vitrify)},0,1,56,,,
2029,vitrify,VB,1,"0,1,0",{(vitrify)},0,1,56,,,
2030,vitrifying,VB|NN,1,"0,1,0",{(vitrify)},0,1,56,,,
2031,vitriol,NN,1,"0,1,0",{(vitriol)},0,2,679,,,
2033,VITTORIO,NN,1,"0,1,0",{(vittorio)},0,1,107,,,
2034,vituperate,VB,1,"0,1,0",{(vituperate)},66.66666667,4,109,,,
2035,vituperated,VB|JJ,1,"0,1,0",{(vituperate)},66.66666667,4,109,,,
2036,vituperates,VB,1,"0,1,0",{(vituperate)},66.66666667,4,109,,,
2039,vituperating,VB|JJ|NN,1,"0,1,0",{(vituperate)},66.66666667,4,109,,,
2042,vivace,JJ,1,"0,1,0",{(vivace)},0,1,35,,,
2045,VIVALDI,NN,1,"0,1,0",{(vivaldi)},0,1,280,,,
2048,varsities,NN,1,"0,1,0",{(varsity)},0,1,519,,,
2051,verdure,NN,1,"0,1,0",{(verdure)},0,1,4,,,
2057,vermouths,NN,1,"0,1,0",{(vermouth)},0,1,62,,,
2059,vernaculars,NN,1,"0,1,0",{(vernacular)},0,1,388,,,
2061,vesper,NN,1,"0,1,0",{(vesper)},0,1,155,,,
2062,vesting,VB|NN,1,"0,1,0",{(vest)},37.5,9,58953,,,
2063,vetoing,VB|NN,1,"0,1,0",{(veto)},0,2,3842,,,
2065,vicunas,NN,1,"0,1,0",{(vicuna)},0,1,8,,,
2069,vindicating,VB|NN|JJ,1,"0,1,0",{(vindicate)},0,2,787,,,
2071,viols,NN,1,"0,1,0",{(viol)},50,13,67731,,,
2082,Vulgate,NN|JJ,1,"0,1,0",{(vulgate)},0,1,144,,,
2086,vultures,NN,1,"0,1,0",{(vulture)},0,2,2067,,,
2089,vulvas,NN,1,"0,1,0",{(vulv)},0,1,372,,,
2099,wadding,NN,1,"0,1,0",{(wad)},0,2,4232,,,
2100,waddled,VB,1,"0,1,0",{(waddle)},0,1,248,,,
2101,waddles,VB|NN,1,"0,1,0",{(waddle)},0,1,248,,,
2102,waddling,VB|NN|JJ,1,"0,1,0",{(waddle)},0,1,248,,,
2104,wades,VB|NN,1,"0,1,0",{(wade)},0,2,6539,,,
2107,wadi,NN,1,"0,1,0",{(wadi)},0,1,75,,,
2108,wading,VB|NN,1,"0,1,0",{(wade)},0,2,6539,,,
2109,wadis,NN,1,"0,1,0",{(wadi)},0,1,75,,,
2110,wafers,NN,1,"0,1,0",{(wafer)},0,1,1084,,,
2111,waffled,VB|JJ,1,"0,1,0",{(waffle)},0,1,4853,,,
2112,waffling,VB|NN,1,"0,1,0",{(waffle)},0,1,4853,,,
2113,wafted,VB,1,"0,1,0",{(waft)},0,1,286,,,
2114,wafting,VB|NN|JJ,1,"0,1,0",{(waft)},0,1,286,,,
2115,wafts,VB,1,"0,1,0",{(waft)},0,1,286,,,
2125,waggles,VB|NN,1,"0,1,0",{(waggle)},0,1,92,,,
2129,wags,NN|VB,1,"0,1,0",{(wag)},0,8,937,,,
2132,waifs,NN,1,"0,1,0",{(waif)},0,1,290,,,
2134,wain,NN,1,"0,1,0",{(wain)},0,1,70,,,
2135,wains,NN,1,"0,1,0",{(wain)},0,1,70,,,
2136,wainscots,NN,1,"0,1,0",{(wainscot)},0,1,0,,,
2140,WAITE,NN,1,"0,1,0",{(wait)},0,5,119150,,,
2143,waives,VB,1,"0,1,0",{(waive)},50,3,3382,,,
2144,waiving,VB,1,"0,1,0",{(waive)},50,3,3382,,,
2148,WALCOTT,NN,1,"0,1,0",{(walcott)},0,1,232,,,
2150,wale,NN|VB,1,"0,1,0",{(wale)},0,1,50,,,
2151,WALFORD,NN,1,"0,1,0",{(walford)},0,1,91,,,
2157,wallabies,NN,1,"0,1,0",{(wallaby)},0,1,114,,,
2158,wallah,NN,1,"0,1,0",{(wallah)},0,1,37,,,
2159,wallahs,NN,1,"0,1,0",{(wallah)},0,1,37,,,
2162,wallets,NN,1,"0,1,0",{(wallet)},0,1,2814,,,
2164,walling,VB|NN,1,"0,1,0",{(wall)},0,10,108958,,,
2165,WALLINGFORD,NN,1,"0,1,0",{(wallingford)},0,1,180,,,
2166,wallops,VB|NN,1,"0,1,0",{(wallop)},0,1,300,,,
2167,wallows,VB,1,"0,1,0",{(wallow)},0,1,633,,,
2170,WALPOLE,NN,1,"0,1,0",{(walpole)},0,1,178,,,
2171,walruses,NN,1,"0,1,0",{(walrus)},0,1,552,,,
2172,Walsh,NN,1,"0,1,0",{(walsh)},0,1,3771,,,
2173,WALSH'S,encl,1,"0,1,0",{(walsh)},0,1,3771,,,
2174,WALTHAM,NN,1,"0,1,0",{(waltham)},0,1,1176,,,
2175,waltzed,VB|JJ,1,"0,1,0",{(waltz)},0,1,1708,,,
2176,waltzes,VB|NN,1,"0,1,0",{(waltz)},0,1,1708,,,
